path,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain,duration
out_wavs/00002596.wav,4.669,"What's the brokarage rate for investing in stocks through Repco Finance","Female","18-30","Urdu","Maharashtra","Thane","Post Graduate","Full Time","Education and Research","4.6689375"
out_wavs/00002597.wav,7.935,"To start with the cooking itself was a great impossible thing for me when I started beginning cooking.","Female","45-60","Maithili","Bihar","Darbhanga","Graduate","Full Time","Education and Research","7.9348125"
out_wavs/00002598.wav,5.120,"when in 1915, Mahatma Gandhi established two ashrams","Male","30-45","Urdu","Gujarat","Ahmedabad","Graduate","Full Time","Technology and Services","5.1200625"
out_wavs/00002599.wav,10.080,"So it impacted me in such a way that I could literally feel how the people live in villages,","Female","18-30","Konkani","Goa","South Goa","Post Graduate","Full Time","Government","10.08"
out_wavs/00002600.wav,0.508,"Five","Male","30-45","Kashmiri","Jammu Kashmir","Anantnag","Doctoral (PhD) or higher level","Full Time","Education and Research","0.5081875"
out_wavs/00002601.wav,7.250,"So that can be corrected by landing just at the bottom of their body.","Male","30-45","Maithili","Bihar","Darbhanga","Post Graduate","Full Time","Education and Research","7.25"
out_wavs/00002602.wav,27.264,"Vietnam got its place in international tourist map recently. During the COVID, Vietnam was badly hit due to its dependency on tourism. Due to COVID, the tourism industry was not functional and hence the country suffered a lot financially.","Male","18-30","Konkani","Goa","South Goa","Post Graduate","Full Time","Technology and Services","27.263875"
out_wavs/00002603.wav,9.592,"Show the list of all University Managed institutes which are approved of AICTE in the academic year 2021 - 2022","Male","30-45","Dogri","Jammu Kashmir","Jammu","Graduate","Full Time","Technology and Services","9.59175"
out_wavs/00002604.wav,0.538,"Agree","Male","30-45","Urdu","Gujarat","Ahmedabad","Graduate","Full Time","Technology and Services","0.538"
out_wavs/00002605.wav,1.968,"eliminating the language barrier","Female","45-60","Telugu","Andhra Pradesh","Kurnool","Post Graduate","Full Time","Technology and Services","1.9676875"
out_wavs/00002606.wav,0.757,"Wow","Female","18-30","Tamil","Kerala","Thiruvananthapuram","Under Graduate Student","Full Time","Technology and Services","0.7568125"
out_wavs/00002607.wav,5.040,"youngsters or on the outskirts like youngsters do, but sometimes they don't have  access","Male","18-30","Odia","Odisha","Sundergarh","Post Graduate","Full Time","Education and Research","5.04"
out_wavs/00002608.wav,5.229,"Dhruv, Rahul, Sahil, Vishal, Manik","Male","18-30","Dogri","Jammu Kashmir","Jammu","Senior Secondary Level at School (10+2)","Full Time","Technology and Services","5.2291875"
out_wavs/00002609.wav,1.706,"RSRTC.","Male","30-45","Kashmiri","Jammu Kashmir","Anantnag","Doctoral (PhD) or higher level","Full Time","Education and Research","1.705625"
out_wavs/00002610.wav,5.100,"even though India was independent in 1947.","Male","60+","Konkani","Goa","North Goa","Graduate","Full Time","Financial Services (Banking and Insurance)","5.10025"
out_wavs/00002611.wav,3.660,"camaraderie, a feeling of brotherhood, a feeling of fraternity in","Male","18-30","Odia","Odisha","Sundergarh","Post Graduate","Full Time","Education and Research","3.6600625"
out_wavs/00002612.wav,5.460,"In fact, I brought some seeds from a local shop","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","5.4598125"
out_wavs/00002613.wav,11.369,"Shah Alam II was escorted by Mahadaji Shinde and left Allahabad in May 1771 and in January 1772 reached Delhi.","Female","45-60","Kannada","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","11.369375"
out_wavs/00002614.wav,0.615,"Eight","Male","45-60","Malayalam","Kerala","Pathanamthitta","Graduate","Full Time","Government","0.61475"
out_wavs/00002615.wav,1.457,"Ambe Mohar rice","Male","60+","Marathi","Maharashtra","Solapur","Graduate","Full Time","Healthcare (Medical &amp; Pharma)","1.45725"
out_wavs/00002616.wav,3.613,"Can you speak the five dates that you remember?","Female","30-45","Punjabi","Punjab","Patiala","Post Graduate","Part Time","Education and Research","3.6129375"
out_wavs/00002617.wav,1.750,"Bangladesh in the west","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","1.7501875"
out_wavs/00002618.wav,4.400,"to have a sense of respect for another community.","Female","30-45","Hindi","Goa","South Goa","Post Graduate","Full Time","Technology and Services","4.4000625"
out_wavs/00002619.wav,2.884,"I am learning many new things day by day","Male","30-45","Urdu","Gujarat","Ahmedabad","Graduate","Full Time","Technology and Services","2.883625"
out_wavs/00002620.wav,7.099,"Where can i get COVAXIN vaccine for age 15-17 years in state Meghalaya","Male","18-30","Kannada","Karnataka","Bangalore Urban","Graduate","Part Time","Information and Media","7.0993125"
out_wavs/00002621.wav,5.779,"The Government of India is providing mid-day meals to the students so that their needs of nourishment and good health are met","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","5.7785"
out_wavs/00002622.wav,1.505,"through Ola money","Male","60+","Marathi","Maharashtra","Solapur","Graduate","Full Time","Healthcare (Medical &amp; Pharma)","1.504625"
out_wavs/00002623.wav,4.087,"In Canada, Good Friday is a federal statutory holiday.","Male","45-60","Telugu","Telangana","Hyderabad","Doctoral (PhD) or higher level","Full Time","Education and Research","4.08725"
out_wavs/00002624.wav,2.243,"as well as sugarcane and vegetables","Male","60+","Marathi","Maharashtra","Solapur","Graduate","Full Time","Healthcare (Medical &amp; Pharma)","2.2430625"
out_wavs/00002625.wav,9.429,"Login to Co-WIN portal using phone number 94072137176 4061 and OTP","Female","18-30","Dogri","Jammu Kashmir","Jammu","Under Graduate Student","Other","Education and Research","9.429125"
out_wavs/00002626.wav,8.766,"So the people are in turn supporting the local businesses and in turn, local businesses are also providing the people","Female","18-30","Tamil","Tamil Nadu","Virudhunagar","Post Graduate","Full Time","Technology and Services","8.7659375"
out_wavs/00002627.wav,0.274,"Play","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Technology and Services","0.2736875"
out_wavs/00002628.wav,0.426,"Time","Female","45-60","Tamil","Tamil Nadu","Chennai","Post Graduate","Full Time","Technology and Services","0.426"
out_wavs/00002629.wav,2.633,"The New Indian Express. These are the","Female","30-45","Kannada","Karnataka","Gulbarga","Post Graduate","Full Time","Technology and Services","2.6331875"
out_wavs/00002630.wav,1.254,"2018","Male","45-60","Malayalam","Kerala","Pathanamthitta","Graduate","Full Time","Government","1.254"
out_wavs/00002631.wav,4.957,"fruit bearing or flowering plants or medicinal herbs rather than just ornamental ones","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","4.95725"
out_wavs/00002632.wav,0.325,"On","Female","30-45","Malayalam","Kerala","Pathanamthitta","Post Graduate","Other","Financial Services (Banking and Insurance)","0.3249375"
out_wavs/00002633.wav,1.861,"offering Diploma courses","Male","30-45","Maithili","Bihar","Darbhanga","Post Graduate","Full Time","Education and Research","1.8613125"
out_wavs/00002634.wav,5.620,"To mention, there are few books which definitely let me grow intellectually and personally as a human being","Female","30-45","Urdu","Karnataka","Bangalore Urban","Post Graduate","Part Time","Education and Research","5.6200625"
out_wavs/00002635.wav,11.684,"which is made of of balls of wheat flour inside which gram flour with a lot many spicy ingredients is packed.","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","11.6835625"
out_wavs/00002636.wav,10.500,"But, yeah, born and brought up in India, so I love to cook more of Indian cuisine food.","Female","18-30","Marathi","Maharashtra","Ratnagiri","Graduate","Part Time","Social service","10.5"
out_wavs/00002637.wav,0.431,"Tree","Female","18-30","Malayalam","Kerala","Pathanamthitta","Post Graduate","Full Time","Education and Research","0.431375"
out_wavs/00002638.wav,2.140,"Any offers on Cheeze items ?","Female","18-30","Kannada","Karnataka","Hassan","Post Graduate","Full Time","Technology and Services","2.13975"
out_wavs/00002639.wav,8.875,"Agriculture along with other agro-based activities provide direct and indirect employment to the people, thereby supporting their livelihood.","Female","18-30","Punjabi","Punjab","Patiala","Post Graduate","Full Time","Education and Research","8.874625"
out_wavs/00002640.wav,0.800,"Manipur","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","0.8000625"
out_wavs/00002641.wav,3.774,"now there are coaching institutes, it's getting a revival","Male","18-30","Odia","Odisha","Sundergarh","Post Graduate","Full Time","Education and Research","3.773875"
out_wavs/00002642.wav,2.014,"This center is best in Guwahati","Male","30-45","Bodo","Assam","Kokrajhar","Post Graduate","Other","Education and Research","2.0141875"
out_wavs/00002643.wav,11.282,"I have read many books written by Kannada writers, but in English far, far less.","Male","45-60","Kannada","Karnataka","Shimoga","Post Graduate","Other","Manufacturing","11.282125"
out_wavs/00002644.wav,6.526,"Please deliver Aashirvaad Iodised Salt and Keya Elbow Pasta by today.","Male","18-30","Kannada","Karnataka","Bangalore Urban","Graduate","Part Time","Information and Media","6.5261875"
out_wavs/00002645.wav,0.588,"Down","Male","18-30","Bengali","West Bengal","Kolkata","Doctoral (PhD) or higher level","Full Time","Education and Research","0.5878125"
out_wavs/00002646.wav,0.806,"Disagree","Male","18-30","Bodo","Assam","Kokrajhar","Post Graduate","Part Time","Education and Research","0.8064375"
out_wavs/00002647.wav,2.566,"are there any accidents on my way to work","Male","18-30","Hindi","Maharashtra","Pune","Under Graduate Student","Freelance","Financial Services (Banking and Insurance)","2.5655"
out_wavs/00002648.wav,9.143,"I took some flour, I was not knowing exactly how much water to be poured in that wheat flour. So I poured","Female","45-60","Maithili","Bihar","Darbhanga","Graduate","Full Time","Education and Research","9.1434375"
out_wavs/00002649.wav,7.651,"I would like to mention that many of the textbooks are now available in Braille format.","Male","30-45","Maithili","Bihar","Samastipur","Doctoral (PhD) or higher level","Full Time","Education and Research","7.6505625"
out_wavs/00002650.wav,0.559,"Five","Male","30-45","Kannada","Karnataka","Bangalore Urban","Post Graduate","Full Time","Education and Research","0.5591875"
out_wavs/00002651.wav,7.810,"But the next year, Prem bounced back with a memorable performance in Rathnaja's debut film, Nenapirali.","Female","30-45","Telugu","Andhra Pradesh","West Godavari","Post Graduate","Full Time","Information and Media","7.8104375"
out_wavs/00002652.wav,3.360,"to youngsters who like to play indoor and outdoor games.","Female","30-45","Kashmiri","Jammu Kashmir","Srinagar","Doctoral (PhD) or higher level","Other","Education and Research","3.36"
out_wavs/00002653.wav,6.000,"after the bifurcation of the state of Bombay on 1st May 1960.","Male","30-45","Urdu","Gujarat","Ahmedabad","Graduate","Full Time","Technology and Services","6.0000625"
out_wavs/00002654.wav,2.121,"please speak loud","Female","45-60","Telugu","Andhra Pradesh","Guntur","Post Graduate","Full Time","Education and Research","2.1214375"
out_wavs/00002655.wav,0.309,"Six","Female","60+","Tamil","Madhya Pradesh","Ujjain","Post Graduate","Full Time","Education and Research","0.309375"
out_wavs/00002656.wav,6.716,"A reduction in this cost is evidence that you are building a recognized brand.","Male","30-45","Malayalam","Kerala","Palakkad","Post Graduate","Full Time","Technology and Services","6.7165"
out_wavs/00002657.wav,0.537,"Yes","Female","30-45","Punjabi","Punjab","Patiala","Post Graduate","Part Time","Education and Research","0.5373125"
out_wavs/00002658.wav,5.101,"grandmother, they were cooking that way and we also cook in the same way","Female","18-30","Nepali","West Bengal","Darjeeling","Post Graduate","Other","Entertainment","5.1005"
out_wavs/00002659.wav,0.398,"Down","Female","45-60","Bengali","West Bengal","South 24 Parganas","Graduate","Other","Financial Services (Banking and Insurance)","0.3975"
out_wavs/00002660.wav,6.927,"Technology has an impact every sphere of life and in the field of entertainment. As I","Male","30-45","Dogri","Jammu Kashmir","Jammu","Graduate","Full Time","Technology and Services","6.9270625"
out_wavs/00002661.wav,12.430,"It is a language mostly used not only by the science, business organizations and the internet but also in higher education and tourism sectors are also using English nowadays.","Female","18-30","Dogri","Jammu Kashmir","Jammu","Graduate","Other","Education and Research","12.4296875"
